employee_id,first_name,last_name,email,phone_number,date_of_birth,gender,hire_date,job_title,department,salary,bonus,is_active,address,city,state,country,postal_code,created_at,updated_at
425,Ronald,Wilson,hbrewer@cunningham.net,+16780069843363,1988-04-19,Female,2018-02-07,Sales Manager,HR,72473.84,8134.26,True,90390 Amanda Street Apt. 617,West Toddchester,Virginia,Myanmar,60276,2022-10-14 11:40:24,2024-11-22 05:17:20
426,Shawn,Carroll,dylansilva@bush.com,+18383219188078,1992-11-02,Male,2020-01-19,Data Analyst,HR,102470.1,3271.09,False,838 Robles Field Apt. 655,New Nicolebury,Louisiana,Vietnam,59295,2021-05-27 06:01:41,2023-08-19 02:27:06
427,Kenneth,Jackson,clarkjose@valencia.com,9483770101,1976-04-25,Male,2023-08-22,Project Manager,Finance,64531.9,9728.82,False,93510 Gonzalez Divide Apt. 291,North Victoria,Texas,French Polynesia,76087,2025-04-27 11:42:57,2022-09-06 05:15:45
428,David,Bentley,halelaura@gmail.com,9344943024128,2000-11-09,Other,2021-06-18,HR Executive,IT,133608.27,2300.68,True,567 Amber Alley Apt. 929,Eileenside,Delaware,Burundi,45221,2021-10-30 23:20:33,2023-11-28 13:13:40
429,Toni,Lawrence,bakerjerry@gmail.com,+17737511816271,1995-03-06,Female,2021-12-23,Data Analyst,Sales,103798.61,11175.62,False,960 Gregory Drives,Elaineburgh,Delaware,New Caledonia,49247,2020-10-29 22:30:51,2022-10-14 12:08:58
430,David,Schmitt,janet06@miller.org,83746070578266,1993-10-10,Other,2016-05-06,HR Executive,Marketing,74997.11,18920.97,True,1406 Theresa Prairie,South Natalieburgh,Georgia,Egypt,51210,2022-06-16 10:29:37,2024-06-06 02:17:10
431,Kenneth,Nelson,katherineanderson@maldonado.com,001728585458865,1966-01-13,Other,2016-10-06,Software Engineer,IT,90735.71,350.6,False,98477 Santiago Square Apt. 495,East Eric,Missouri,Argentina,41217,2020-11-17 20:44:58,2023-07-23 06:13:14
432,Todd,Mcconnell,jessica03@gmail.com,4049168451073,1986-09-02,Other,2022-11-02,Sales Manager,IT,138135.48,4698.52,True,76188 Janet Streets Apt. 560,South Anthony,Utah,United States Minor Outlying Islands,51599,2021-12-27 06:17:07,2021-12-03 01:52:44
433,Rhonda,Carney,ljones@perez.biz,7596370747,1975-04-19,Male,2021-05-09,Project Manager,IT,127892.53,17406.21,True,70892 Terry Island,Port Wendy,Delaware,Faroe Islands,38912,2025-01-18 10:11:33,2024-03-09 16:05:13
434,Vincent,Sanchez,ostewart@joyce-johnston.com,9417952516,1998-09-25,Other,2024-06-27,Sales Manager,Finance,145008.3,17623.89,False,56245 Ariel Courts,Ryanchester,Georgia,Faroe Islands,03246,2022-04-16 09:29:54,2020-03-30 21:46:07
435,Ann,Mendez,smorris@cooper-martin.com,+13284950056900,1994-08-06,Female,2017-08-25,Data Analyst,HR,100844.88,4520.32,True,58373 Christopher Squares,Jenniferside,Colorado,Kiribati,38887,2022-03-18 17:44:33,2025-03-23 09:20:39
436,Roberto,Green,gardnerkeith@sanchez.com,32547737733643,1984-09-23,Male,2021-03-01,Project Manager,Marketing,124617.66,2905.37,False,478 Christopher Stream,Jacksonfort,Indiana,Russian Federation,84314,2023-11-02 11:41:16,2020-03-15 03:10:47
437,Jackson,Guzman,darlenejohnson@meyers-jones.info,+15588398639,1979-08-29,Male,2020-05-25,Software Engineer,HR,137785.52,13276.79,True,001 Stewart Creek,Brentshire,South Dakota,New Caledonia,48725,2022-03-15 17:46:17,2021-05-16 16:53:15
438,Carl,Baird,lisabean@rivera.info,+13447086723512,1967-06-10,Male,2018-08-12,Sales Manager,IT,72173.84,13169.81,True,151 Lyons Expressway Suite 130,Craigside,Colorado,Brunei Darussalam,09787,2021-12-07 04:20:30,2020-07-18 05:42:11
439,Teresa,Vaughan,turnersamantha@yahoo.com,2583483209318,1983-09-02,Other,2024-10-15,Project Manager,IT,137812.1,13988.27,False,91666 Duncan Spring Apt. 595,Tracihaven,Pennsylvania,Gabon,31133,2024-08-14 05:30:51,2021-05-03 22:50:45
440,Mary,Casey,ymccann@hotmail.com,618215705146961,1984-07-22,Other,2016-01-11,Data Analyst,IT,137309.46,16478.24,True,797 Daniel Pines,South James,Kansas,Oman,85618,2021-07-24 20:56:38,2024-05-02 09:19:55
441,Rebekah,Murray,tiffany88@grimes-davis.net,8160000564,1978-10-11,Female,2021-07-27,Data Analyst,HR,88196.0,821.29,False,634 Jeremy Extensions Suite 733,Port Cesar,Texas,Equatorial Guinea,01528,2020-10-10 09:06:52,2021-03-23 21:13:05
442,Travis,Greene,riveranicole@hotmail.com,6038195625,1992-02-02,Male,2024-03-13,Data Analyst,Marketing,67992.68,17624.34,True,40900 Ashley Bridge,Fernandezport,Wisconsin,Niue,69303,2020-04-19 12:32:44,2020-03-14 00:22:13
443,Veronica,Mclaughlin,jenniferbaldwin@hotmail.com,238531984391186,1983-09-15,Other,2022-07-16,Project Manager,HR,42045.98,9802.87,False,0614 Hogan Curve Suite 604,Moorestad,Hawaii,Cocos (Keeling) Islands,38477,2021-02-04 04:47:22,2022-09-22 17:58:53
444,Lisa,Lynn,seangreen@griffin.net,16617882080682,1993-11-04,Other,2021-02-09,Sales Manager,Sales,56144.71,11047.41,True,07139 Wright Mill Apt. 252,Katherineberg,Wisconsin,France,92658,2021-08-10 23:17:55,2020-08-15 22:44:01
445,Alexandra,Brown,carrpaul@gmail.com,+11588480969,1983-06-01,Male,2017-06-28,HR Executive,IT,144500.75,18169.55,True,7552 Martinez Highway Apt. 719,Reedtown,Alabama,Georgia,11566,2025-01-06 16:49:39,2020-08-25 06:54:13
446,Melissa,Martinez,fernandezrebecca@price-hunt.com,001745435411546,1992-06-02,Other,2017-11-13,Data Analyst,Marketing,47301.66,5231.95,True,8850 Salazar Lights Suite 403,Matthewland,Montana,Russian Federation,64065,2021-10-22 20:33:54,2020-02-11 11:14:08
447,Rachel,Fisher,miguelclark@reed.com,8985393988191,1972-03-03,Male,2017-04-21,Software Engineer,Sales,82859.26,6541.03,True,68032 Hunter Vista Apt. 328,North Angelica,Michigan,Haiti,02351,2021-04-11 11:34:28,2020-10-17 05:40:26
448,Sarah,Horton,thomas12@mclean.net,221195708949862,1999-07-20,Female,2021-01-19,HR Executive,Marketing,95949.33,15444.55,True,8867 Jones Hill Suite 606,South Alice,Alaska,Taiwan,73891,2025-05-05 05:19:36,2024-12-14 05:36:15
449,Sandra,Garcia,lortiz@gmail.com,3051367872,1977-05-06,Other,2015-07-06,Software Engineer,Sales,104004.02,10324.96,False,219 Danny Manors,Port Tammyfurt,Colorado,El Salvador,68923,2023-12-09 05:37:26,2021-09-12 20:16:49
450,Patrick,Santiago,sara81@gmail.com,8390868897364,1976-09-09,Male,2020-04-24,HR Executive,HR,76971.15,1754.51,False,959 Jenkins Cape,Leonardshire,New York,Egypt,86331,2022-07-23 10:41:52,2024-12-20 04:29:05
451,Gina,Harper,clintonmoody@kemp-rice.com,8495326755836,1987-10-20,Male,2023-08-13,Sales Manager,Marketing,119930.18,3358.58,True,47291 Jessica Key Suite 405,Ramseychester,North Dakota,Sudan,41320,2023-09-05 17:40:54,2020-10-15 04:24:47
452,Tracey,Clark,ericksondonald@yahoo.com,039449488214015,1975-01-16,Male,2018-09-15,Data Analyst,IT,101821.21,8129.85,True,8826 Horne Pass,Shannonhaven,Maine,Norway,30615,2024-03-21 01:57:48,2022-04-23 10:58:59
453,Paul,Deleon,xbowman@hotmail.com,874714170312920,2003-01-26,Other,2023-12-09,Data Analyst,HR,89014.35,3829.3,True,029 Crystal Fort Suite 966,South Chelsea,Colorado,Malta,56761,2023-12-28 04:28:09,2023-06-02 03:33:06
454,Jesse,Roberts,rfischer@mitchell-patterson.com,6365468699,1995-09-10,Other,2015-06-01,Data Analyst,Finance,53437.0,11536.53,False,83523 Obrien Station,Arthurtown,Utah,Congo,63816,2021-04-23 17:30:54,2020-01-05 07:01:17
455,Jeremy,Stevens,buchananerin@sanders.com,0120202461516,1980-03-19,Other,2018-03-30,HR Executive,Sales,110718.58,9426.77,True,03495 Armstrong Street Suite 402,Johnton,California,Romania,72013,2023-02-17 17:57:04,2023-03-07 23:53:57
456,Robin,Taylor,wyoung@moss.com,8576425929,1998-08-16,Female,2019-01-26,Project Manager,HR,114246.66,693.29,True,8213 Mitchell Wells,Mcdanielton,Vermont,Namibia,03535,2024-01-14 21:39:48,2023-06-16 15:01:45
457,Heidi,Berry,martinbrandy@hotmail.com,001424557304428,1995-07-04,Female,2024-06-26,Data Analyst,Finance,111852.82,16513.47,True,65634 Brooke Gardens Suite 662,Port Terrichester,Minnesota,Haiti,10797,2025-03-12 14:17:26,2022-03-08 09:42:22
458,Christine,Forbes,bryantjennifer@yahoo.com,001202855219972,1981-09-13,Male,2022-09-19,HR Executive,Marketing,40969.04,5521.3,False,3503 Joseph Trail Apt. 966,North Timothy,Indiana,Belize,49713,2025-02-15 04:46:30,2021-11-22 23:51:52
459,Seth,Hill,edwardsilva@yahoo.com,+13882597038466,1990-08-02,Female,2020-02-19,Project Manager,Sales,135274.17,1773.63,True,8797 Forbes Streets Suite 566,Hallport,Vermont,Papua New Guinea,82382,2022-12-11 19:57:00,2021-10-01 13:24:35
460,Teresa,Wallace,pgoodman@gmail.com,+19931526392,1982-01-08,Female,2023-11-27,Project Manager,Finance,104563.37,1767.15,True,43838 Brianna Manors Suite 359,North Sarahfurt,Florida,Kyrgyz Republic,97779,2021-07-22 16:30:42,2020-08-17 01:46:56
461,Mariah,Becker,oellis@hotmail.com,5255340598,2000-04-08,Female,2021-07-07,Data Analyst,IT,88190.43,2879.54,False,23756 Scott Forges Suite 868,Angelamouth,Idaho,Faroe Islands,07531,2021-04-10 15:32:54,2021-02-21 13:45:57
462,Denise,Ramos,gwilliams@yahoo.com,54887363236115,1986-02-28,Other,2023-10-28,Data Analyst,IT,90945.14,6403.88,True,5950 Michele Brooks,North Rachel,Missouri,Gibraltar,64937,2021-08-06 19:09:00,2021-05-22 05:21:04
463,Tyler,Cervantes,chelsea14@gmail.com,9119990010,1991-09-29,Female,2019-12-31,Data Analyst,HR,149364.24,10428.79,False,152 Chloe Shore Apt. 894,Lewisport,Massachusetts,Mali,29686,2022-06-26 11:20:08,2022-05-01 21:44:12
464,Dakota,Greene,petersenjay@gmail.com,803466580701362,1980-11-06,Other,2021-12-28,HR Executive,Marketing,34257.46,8817.53,False,75544 Perkins Lodge Apt. 432,Baileystad,New Jersey,Oman,14669,2021-02-10 12:43:45,2021-04-03 11:39:34
465,Christina,Lewis,maryadams@zimmerman-gonzalez.info,0020099169541,2001-05-15,Other,2019-07-22,Data Analyst,Finance,52563.58,12047.27,False,383 Yu Junction Apt. 438,Lake Jessebury,Rhode Island,Turkmenistan,22576,2021-03-14 19:35:06,2022-09-08 09:02:25
466,Jared,Rodriguez,fshaw@edwards.com,6525335634,1967-03-10,Male,2019-04-18,Sales Manager,HR,135141.37,8587.83,True,556 Derrick Port,Edwardston,Arizona,Bahamas,61929,2022-04-26 09:37:16,2023-04-20 05:46:27
467,Kathryn,Castro,dawn57@hotmail.com,0019829879328,1994-02-10,Male,2021-04-08,Data Analyst,HR,82973.29,16978.57,False,785 Stevens Cove Apt. 095,West Martinport,Washington,United Kingdom,58858,2022-04-12 11:54:55,2021-12-09 16:10:30
468,Mathew,Fowler,tammyellis@smith.com,0428781174,2002-11-27,Male,2021-06-14,Software Engineer,Sales,120006.51,11457.96,False,4465 Daniel Flats Suite 209,New Josefort,Iowa,Hong Kong,01885,2022-03-29 20:59:53,2023-04-03 09:22:13
469,Ashley,Jenkins,shannon51@yahoo.com,107399312419141,1993-12-30,Other,2017-08-07,Software Engineer,IT,89312.96,10408.5,True,0102 Gary Mall Suite 814,Sheliaview,Montana,Eritrea,10595,2023-08-22 20:10:13,2021-03-30 12:11:31
470,Kathleen,Mason,lorikelly@fitzgerald.com,3260638297,1964-08-21,Other,2023-10-24,Sales Manager,IT,85878.34,5200.87,False,471 Heather Shoals,Clarkchester,New York,Bahrain,79557,2024-11-29 17:04:02,2022-04-21 01:54:52
471,Timothy,Williamson,travis83@gmail.com,001444573319173,1983-07-04,Other,2017-04-22,Sales Manager,Marketing,49496.9,12506.07,True,035 Pearson Hill,Lake Brianview,Tennessee,Montserrat,61772,2020-05-09 09:38:32,2022-01-24 00:31:39
472,Lisa,Thompson,timothyhuang@guerrero.com,7534613721119,1988-12-11,Female,2021-06-07,Data Analyst,IT,57176.88,14139.39,True,71321 Michelle Heights Suite 745,Robertport,Colorado,Comoros,73114,2023-12-05 14:37:04,2021-08-07 07:45:35
473,Jeanette,Barrera,belltina@gmail.com,69077625774931,1973-02-21,Other,2016-04-18,Data Analyst,Finance,104473.68,1358.28,False,9363 Denise Forks Suite 699,Adamborough,Indiana,Bosnia and Herzegovina,35545,2024-11-16 00:01:17,2021-02-28 13:41:19
474,Diana,Stone,sherryjohnson@mayo.biz,9295525794,1989-08-09,Male,2020-04-16,Project Manager,Finance,86140.02,15601.3,False,815 Mary Expressway Suite 880,Randyberg,Arkansas,Uganda,16759,2022-01-11 06:06:59,2022-08-05 07:52:40
475,Emily,Sanford,riverstimothy@hotmail.com,3246994862,1987-12-10,Male,2017-10-11,Software Engineer,HR,129300.8,9030.19,False,247 Wilson Crest Apt. 622,New Johnfort,South Carolina,Nepal,29778,2022-02-14 06:10:13,2024-08-30 07:08:56
476,Jon,Carroll,nathanbridges@kim.info,5841579026,1994-03-09,Female,2021-09-13,Project Manager,Marketing,76858.39,443.45,False,095 Larry Well Suite 248,Shellymouth,North Carolina,Cape Verde,44694,2022-02-17 23:02:31,2020-10-19 03:34:12
477,Roberta,Reyes,obooth@becker.biz,6853378482,2000-03-18,Other,2015-07-22,Data Analyst,HR,123137.88,11851.08,True,452 Stephanie Forge Apt. 351,Lisafort,Montana,United States of America,17139,2020-08-22 07:45:18,2021-01-12 17:23:05
478,Rachel,Sanchez,wmccoy@gmail.com,8094191172,1988-11-14,Male,2020-07-17,Sales Manager,HR,84357.57,19481.65,True,24331 David Square,Angelaport,Washington,Colombia,03762,2021-03-25 23:00:35,2020-12-06 01:52:35
479,Joel,Robertson,juliacastillo@yahoo.com,58794881037528,1997-04-18,Female,2022-09-14,HR Executive,Finance,92312.61,19583.38,False,20821 Jason Terrace Suite 493,Port Jacob,Iowa,Faroe Islands,52641,2020-12-07 04:28:15,2024-10-14 10:53:51
480,Michael,Warren,fanderson@yahoo.com,52092328228523,1983-09-01,Other,2016-05-14,Sales Manager,Finance,148588.62,18480.18,False,5704 Ortiz Pike,Garnerfurt,Maryland,United States Minor Outlying Islands,54978,2025-02-19 14:55:28,2020-01-29 18:46:10
481,James,Henderson,lisaharris@murphy-erickson.com,1891006325,1983-10-09,Male,2019-06-22,HR Executive,Sales,58428.05,12945.68,False,66649 Bond Manor Suite 618,Curryborough,New Mexico,Niue,35742,2021-01-06 16:38:46,2023-08-25 06:20:49
482,Alan,Wilson,castillokelly@yahoo.com,001777592484670,1998-11-10,Male,2024-05-01,Project Manager,HR,83992.76,7726.35,False,60775 Trevor Parkways,Port Marystad,Ohio,Mayotte,32176,2021-01-16 07:41:36,2023-08-04 08:33:27
483,Michael,Allison,rmiranda@hess.com,5667401869810,1986-12-05,Male,2021-06-15,Project Manager,Finance,104640.73,8477.37,True,99512 Branch Junctions Suite 392,Charlesfort,Indiana,Montenegro,39499,2024-03-26 23:17:44,2023-02-13 01:19:47
484,Angela,Bass,fmartinez@williams.com,92060784104262,1964-11-17,Male,2022-08-11,Software Engineer,Sales,42837.21,7697.87,False,5083 Vincent Tunnel,East Isabelland,Minnesota,Hungary,20024,2025-04-23 23:23:30,2023-10-25 11:10:39
485,Susan,Smith,shannon77@fox.biz,001529536161691,1976-09-07,Male,2017-09-06,HR Executive,Marketing,61768.7,8083.17,False,625 Schneider Knoll,South Jacob,Alabama,China,37265,2024-06-13 13:05:09,2021-02-27 10:36:10
486,John,Avery,hoffmantimothy@randall-cherry.com,001894422988133,1982-12-02,Female,2019-12-01,Data Analyst,IT,54929.83,5234.28,True,4876 Pamela Prairie,Port Danielleburgh,Oregon,France,06184,2022-12-12 20:31:19,2021-10-31 00:43:35
487,Kathleen,Howard,jenkinscynthia@figueroa-strong.com,5914827961,1998-11-08,Other,2024-07-25,Software Engineer,Marketing,67216.41,12440.69,True,633 Ortiz Extensions Apt. 082,Port Darren,Colorado,Saudi Arabia,02139,2021-08-09 08:14:53,2021-12-14 04:38:40
488,John,Edwards,johnsawyer@walker.net,001532763075706,1973-04-12,Female,2018-06-29,HR Executive,HR,145454.57,2478.51,False,72768 Teresa Mission,Hillport,Connecticut,Vanuatu,63114,2024-09-21 22:51:34,2024-08-02 11:53:42
489,Kristen,Thomas,patelrachel@smith.com,81145855029991,1983-02-11,Other,2017-08-06,HR Executive,Marketing,50851.95,16756.79,False,7434 Seth Hills,North Andrew,South Carolina,Saint Kitts and Nevis,84330,2024-03-10 16:03:33,2022-01-03 15:24:59
490,Daniel,Taylor,tammybrown@moore.com,001802420600067,2003-04-13,Female,2020-09-02,HR Executive,Sales,100089.34,19729.09,False,8219 Sherri Island Apt. 467,Amandachester,New Mexico,Bulgaria,87872,2025-02-05 11:32:57,2020-10-18 04:30:18
491,Brooke,Anderson,alexander25@howard.com,4453292970167,1985-04-22,Male,2017-03-08,Software Engineer,IT,143954.5,10497.99,False,42727 Garcia Junctions,Andrewside,Texas,Pakistan,21647,2024-12-11 09:04:50,2024-06-22 00:04:03
492,Hayden,Mcmahon,browndebra@yahoo.com,001236494233086,1986-02-28,Other,2018-09-18,HR Executive,HR,77196.8,14416.45,False,916 Hall Stravenue Suite 661,South Anthony,Alaska,Niger,88378,2020-03-06 23:09:40,2020-08-14 12:52:50
493,Carolyn,Davis,ujohnson@hotmail.com,2841886092596,1991-07-21,Male,2017-08-27,Project Manager,Finance,50450.21,5571.22,True,64263 Paige Square Suite 337,Martinshire,South Carolina,Czech Republic,84270,2024-09-24 09:21:41,2024-02-08 20:04:54
494,Courtney,King,turnerkelly@gmail.com,+13393776245887,1972-10-28,Other,2025-03-08,Project Manager,IT,146252.47,30.43,False,46147 Cook Squares,Christopherside,Mississippi,Bulgaria,47615,2022-11-20 08:52:21,2023-04-25 03:01:47
495,Julie,Olson,roachholly@hotmail.com,3871882700,1996-11-22,Female,2016-12-20,HR Executive,HR,59131.34,17630.61,False,67518 Darrell Passage Apt. 475,West Kellyport,Vermont,Egypt,50930,2024-09-19 14:27:46,2024-09-20 08:35:15
496,Kathryn,Tucker,jenniferwhite@hotmail.com,001049475829774,1992-11-17,Female,2018-07-08,Sales Manager,HR,142503.99,8006.46,True,644 Rosales Bridge Apt. 041,East Jacob,Massachusetts,Gibraltar,86005,2024-06-25 18:24:25,2024-04-13 02:26:55
497,Robert,Bradley,elizabeth73@hotmail.com,+19419130426510,1991-01-09,Male,2018-02-02,Software Engineer,Sales,116966.08,6249.39,True,029 Torres Trafficway Suite 183,North Andrewville,Montana,Kazakhstan,82674,2024-06-15 19:31:58,2024-03-21 09:19:31
498,Sarah,Gibson,englishsean@holt.com,+17769386664049,1999-05-30,Other,2015-09-21,Project Manager,IT,42282.82,12330.28,True,2394 Coleman Prairie Suite 488,Diazside,South Carolina,Monaco,28861,2022-11-22 05:37:57,2020-10-01 08:26:45
499,Angel,Hurst,ffuller@mathis-dalton.com,12087442240995,1990-02-07,Male,2019-09-11,Software Engineer,HR,83348.38,3314.31,False,121 Nguyen River,Port Thomas,Iowa,Oman,98519,2020-05-20 07:45:02,2022-06-07 22:37:22
500,Brian,Charles,sabrinalam@yahoo.com,513188666530652,1978-06-03,Other,2023-09-25,Data Analyst,Marketing,114556.0,11418.85,False,6393 Steven Port Apt. 318,West Cory,New Mexico,Andorra,46563,2020-03-08 08:24:37,2021-01-29 01:31:09
